	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	best_epoch	best_validation_em	best_validation_end_acc	best_validation_f1	best_validation_loss	best_validation_span_acc	best_validation_start_acc	dataset_reader.sample	dataset_reader.token_indexers.token_characters.character_tokenizer.byte_encoding	dataset_reader.token_indexers.token_characters.character_tokenizer.end_tokens	dataset_reader.token_indexers.token_characters.character_tokenizer.start_tokens	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	iterator.batch_size	iterator.sorting_keys	iterator.type	model.dropout	model.modeling_layer.bidirectional	model.modeling_layer.dropout	model.modeling_layer.hidden_size	model.modeling_layer.input_size	model.modeling_layer.num_layers	model.modeling_layer.type	model.num_highway_layers	model.phrase_layer.bidirectional	model.phrase_layer.dropout	model.phrase_layer.hidden_size	model.phrase_layer.input_size	model.phrase_layer.num_layers	model.phrase_layer.type	model.similarity_function.combination	model.similarity_function.tensor_1_dim	model.similarity_function.tensor_2_dim	model.similarity_function.type	model.span_end_encoder.bidirectional	model.span_end_encoder.dropout	model.span_end_encoder.hidden_size	model.span_end_encoder.input_size	model.span_end_encoder.num_layers	model.span_end_encoder.type	model.text_field_embedder.token_embedders.token_characters.dropout	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.embedding.num_embeddings	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.mode	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.optimizer.betas	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_cpu_memory_MB	training_duration	training_em	training_end_acc	training_epochs	training_f1	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_span_acc	training_start_acc	training_start_epoch	validation_data_path	validation_em	validation_end_acc	validation_f1	validation_loss	validation_span_acc	validation_start_acc	model.encoder.architecture.type
14	14	14	14	19	0.21589403973509927	0.3220435193945128	0.368672597986935	5.654942965543578	0.17105014191106907	0.2405865657521287	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.15382024682084816	True	0.36486531493657454	225	1088	3	lstm	1	True	0.4494299118699212	136	163	1	lstm	x,y,x*y	272	272	linear	True	0.2687351968729728	323	2438	1	lstm	0.4916867547037871	17	262	17	[1, 2, 3]	21	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7650.5	7945	6965	7835	5185					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.047058598025812	0.5	max	2	reduce_on_plateau	20	['0.9666622135533202', '0.9337938429864304']	4.415331853085641e-06	adam	10	+em	7650.5	25616.0	0.17094944006210114	0.302629025445496	19	0.3196987750110834	0	6965	0	0					5.804452685221144	0.15328942111211316	0.2255505199831048	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.21589403973509927	0.3220435193945128	0.368672597986935	5.654942965543578	0.17105014191106907	0.2405865657521287	bidaf
15	15	15	15	2	0.009649952696310313	0.012015137180700094	0.03139867682251124	9.75944960820693	0.0067171239356669825	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	11	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.11496395916052345	True	0.1101580243548741	445	2272	2	lstm	3	True	0.127112253759183	284	380	3	lstm	x,y,x*y	568	568	linear	True	0.4921849899405252	432	4942	1	lstm	0.106959219556144	61	262	61	[1, 2, 3, 4, 5]	56	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7677.416	6537	6853	7109	8085					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.996325975849046	0.5	max	2	reduce_on_plateau	20	['0.9620927279159661', '0.9835584628332905']	0.009769621233002415	adam	10	+em	7677.416	27003.0	0.00043379490633454717	0.027591639173963168	11	0.061040993559898775	6537	6853	7109	7803					9.792327276081801	0.0002739757303165561	0.019452276852475484	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.06585637851093049	9.729116247208864	0.0	0.021475875118259224	bidaf
16	16	16	16	2	0.06622516556291391	0.1173131504257332	0.14950000547190798	7.313245036057372	0.05477767265846736	0.13131504257332072	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	11	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4232173433724424	True	0.4420191557395856	310	1192	1	lstm	1	True	0.4116978946311233	149	385	1	lstm	x,y,x*y	298	298	linear	True	0.4250467031863752	392	3052	3	lstm	0.2960658162268251	37	262	37	[1, 2, 3, 4, 5]	57	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7688.3359999999975	7103	7559	7995	7545					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.139834255628254	0.5	max	2	reduce_on_plateau	20	['0.9695305172948552', '0.9978101751914898']	0.010852086463569414	adam	10	+em	7688.3359999999975	20953.0	0.024429502619892917	0.06861950478886747	11	0.10123716855972327	4609	3855	6875	7541					8.215154959970413	0.0219408897361842	0.08147353280288587	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.05231788079470199	0.09649952696310313	0.13011529585223194	7.764127706796066	0.0434247871333964	0.10463576158940398	bidaf
17	17	17	17	19	0.19479659413434247	0.2918637653736991	0.3272774860964705	5.9224847535322365	0.16017029328287608	0.21504257332071905	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.27962408165290165	True	0.4012026735794357	112	2400	3	lstm	2	True	0.2992070643633454	300	262	2	lstm	x,y,x*y	600	600	linear	True	0.10542587736955904	268	3072	2	lstm	0.021620277760815758	51	262	51	[1, 2, 3]	54	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7639.28	7669	7615	7713	8055					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.40503038953439	0.5	max	2	reduce_on_plateau	20	['0.94821346037111', '0.9409162207339279']	3.755084383165368e-06	adam	10	+em	7639.28	33971.0	0.1581068277035126	0.2698432630509481	19	0.28120823025120273	7669	5359	7213	6187					6.042488029993832	0.14419114373451752	0.20581285174488287	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.19479659413434247	0.2918637653736991	0.3272774860964705	5.9224847535322365	0.16017029328287608	0.21504257332071905	bidaf
18	18	18	18	19	0.4055818353831599	0.4856196783349101	0.5418958488098472	4.260286809456691	0.3269631031220435	0.3943235572374645	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4519648003135352	True	0.4617566604786064	145	1344	1	lstm	3	True	0.4207670471697808	168	232	1	lstm	x,y,x*y	336	336	linear	True	0.4990278185112055	335	2214	2	lstm	0.13950176001747774	43	262	43	[1, 2, 3]	44	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7632.8	8021	7677	7421	7221					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.637788297805242	0.5	max	2	reduce_on_plateau	20	['0.9100677094111541', '0.9744729169361894']	1.1849558962528865e-05	adam	10	+em	7632.8	25995.0	0.3142273313622302	0.4644573568191418	19	0.4707280440029321	8021	6519	4995	6045					4.543829948063856	0.2799917807280905	0.3450610166782726	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.4055818353831599	0.4856196783349101	0.5418958488098472	4.260286809456691	0.3269631031220435	0.3943235572374645	bidaf
19	19	19	19	16	0.6156102175969725	0.6244087038789026	0.7189638775415901	3.0865421322218047	0.5006622516556292	0.5826868495742668	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3723180885793131	True	0.29724377149021425	276	2720	3	lstm	2	True	0.12145597415333124	340	265	1	lstm	x,y,x*y	680	680	linear	True	0.1880896955211679	323	4376	1	lstm	0.2672076684878927	28	262	28	[1, 2, 3, 4, 5]	33	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.711999999998	7893	7103	7109	8085					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.082723998464246	0.5	max	2	reduce_on_plateau	20	['0.9445613116246574', '0.9650376418409798']	4.156762372615701e-05	adam	10	+em	7654.711999999998	35008.0	0.6654984645943447	0.7681594538750443	19	0.810528709400833	6537	6853	7109	7803					1.7435410735051926	0.6053950387561502	0.6920855260904805	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6087038789025544	0.6193945127719962	0.7144919153939101	3.3454238490149395	0.4902554399243141	0.5729422894985808	bidaf
20	20	20	20	11	0.6670766319772943	0.6577105014191107	0.7621291340802109	3.1964145493940217	0.5377483443708609	0.6202459791863766	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.28144886526682017	True	0.3732629836983983	394	2648	3	lstm	2	True	0.2742201662016027	331	240	2	lstm	x,y,x*y	662	662	linear	True	0.08974214670167774	256	5012	1	lstm	0.4097049500144946	61	262	61	[1, 2, 3, 4, 5]	28	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7675.284000000002	8021	7613	7413	6845					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.388082754200026	0.5	max	2	reduce_on_plateau	20	['0.9455234379950715', '0.9086169660484891']	0.0002374790200081127	adam	10	+em	7675.284000000002	41768.0	0.8657404764894576	0.904861927647576	19	0.9390730530770608	7931	7613	7413	6845					0.5938864254794981	0.8312081188141417	0.8986974737154534	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6555345316934721	0.6508041627246925	0.7568166977351658	4.648330729775998	0.5275307473982971	0.6128666035950804	bidaf
21	21	21	21	19	0.10170293282876064	0.1663197729422895	0.2029710869965733	6.962508609904464	0.08372753074739829	0.1391674550614948	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.25453659681305235	True	0.4677286211619029	388	1016	1	lstm	1	True	0.1411612917702939	127	288	3	lstm	x,y,x*y	254	254	linear	True	0.4126374025170654	425	3344	1	lstm	0.4857099117645404	50	262	50	[1, 2, 3, 4]	47	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.44	7211	8011	7249	8085					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.78275566048056	0.5	max	2	reduce_on_plateau	20	['0.9304048721552032', '0.94385622655632']	2.49462105648817e-06	adam	10	+em	7654.44	31893.000000000004	0.07889359467573831	0.15308393931437572	19	0.16916720988111633	7211	7103	5553	8085					7.113856169905293	0.07269489377732623	0.1273188050091896	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.10170293282876064	0.1663197729422895	0.2029710869965733	6.962508609904464	0.08372753074739829	0.1391674550614948	bidaf
22	22	22	22	19	0.41542100283822136	0.496972563859981	0.5545721092874052	4.137624190181899	0.3334910122989593	0.4060548722800377	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.00798085673314042	True	0.4526585515435471	326	1600	1	lstm	2	True	0.404417977432728	200	262	1	lstm	x,y,x*y	400	400	linear	True	0.3484086514356132	302	3556	3	lstm	0.4565896220909617	22	262	22	[1, 2, 3]	54	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7660.795999999998	7103	7905	7995	8081					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.221824347195238	0.5	max	2	reduce_on_plateau	20	['0.9274851755489423', '0.9163603528371744']	8.233962922716568e-06	adam	10	+em	7660.795999999998	30584.000000000004	0.3839884016940833	0.5311818628066529	19	0.5445210346798559	4977	3855	6877	5557					3.936147166495998	0.3432801744312149	0.41735636251555386	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.41542100283822136	0.496972563859981	0.5545721092874052	4.137624190181899	0.3334910122989593	0.4060548722800377	bidaf
23	23	23	23	19	0.6081362346263008	0.6167455061494796	0.7124080942052606	2.9742961953339164	0.4931882686849574	0.5772942289498578	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.07253635083148374	True	0.040569788565637366	175	1360	3	lstm	3	True	0.4335216964641519	170	253	3	lstm	x,y,x*y	340	340	linear	True	0.35874102125424273	390	2410	1	lstm	0.4473275708524016	51	262	51	[1, 2, 3]	51	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7638.844	7221	7677	7873	7777					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.788029543350525	0.5	max	2	reduce_on_plateau	20	['0.9911748920548304', '0.9806879060934433']	4.575920628689773e-05	adam	10	+em	7638.844	33700.0	0.5875295380084248	0.6893571844427447	19	0.7243614431005241	7221	7677	6035	4925					2.4206451529781567	0.5326773136679642	0.6084772657222114	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6081362346263008	0.6167455061494796	0.7124080942052606	2.9742961953339164	0.4931882686849574	0.5772942289498578	bidaf
24	24	24	24	4	0.010406811731315043	0.007284768211920529	0.0258155171714942	9.764902231011556	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	13	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2369059462086512	True	0.1215615853002282	259	1256	3	lstm	1	True	0.37116525311162	157	277	1	lstm	x,y,x*y	314	314	linear	True	0.2832697249514504	376	2810	1	lstm	0.20166930248700388	35	262	35	[1, 2, 3]	59	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7650.936	8021	6519	7421	6949					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.408352165731549	0.5	max	2	reduce_on_plateau	20	['0.9301971447346395', '0.9574264182249307']	0.07012419995987051	adam	10	+em	7650.936	20545.0	0.0007648489138003859	0.008595988538681949	13	0.06414733324618821	8021	6519	6043	6767					10.108130049945007	0.0003082226966061256	0.008447585018093812	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.00510879848628193	0.09277176522868254	9.763987311076107	0.0	0.021475875118259224	bidaf
25	25	25	25	0	0.061021759697256386	0.11769157994323558	0.139986076114269	15.153669795903426	0.04947965941343425	0.09441816461684012	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	9	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3182244951551509	True	0.2196868038539737	360	592	2	lstm	3	True	0.1580425188098672	74	276	1	lstm	x,y,x*y	148	148	linear	True	0.4525131051769703	97	2752	3	lstm	0.3251293281310999	19	262	19	[1, 2, 3, 4]	44	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7647.604	4977	7649	7873	7923					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.1977086856591725	0.5	max	2	reduce_on_plateau	20	['0.9884091591306667', '0.951512982194566']	0.0054042999773990155	adam	10	+em	7647.604	14864.000000000002	0.0009018367789586641	0.008093699699768262	9	0.06158190158648162	4935	7649	7873	7085					154.29665257527947	0.0002968070411762692	0.009566319250219751	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0007568590350047304	0.02762535477767266	0.06704543506591265	45.57835530441215	0.0	0.02090823084200568	bidaf
26	26	26	26	3	0.010406811731315043	0.007284768211920529	0.0258155171714942	9.761371688294519	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	12	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.0053338378792784896	True	0.2931460543998831	191	2328	2	lstm	2	True	0.22928415536569785	291	192	3	lstm	x,y,x*y	582	582	linear	True	0.3243661146283857	291	3474	2	lstm	0.4712678152116656	20	262	20	[1, 2, 3, 4]	23	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7646.52	6537	6853	7109	7803					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.1861245464350905	0.5	max	2	reduce_on_plateau	20	['0.9316329058817865', '0.9897678763042357']	0.014926851956916828	adam	10	+em	7646.52	24648.0	0.00022831310859713008	0.025776549960615992	12	0.06309507974656603	6537	6853	7109	7803					9.72898038010619	0.00011415655429856504	0.02437242434274364	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.06585637851093064	9.736481127688457	0.0	0.021475875118259224	bidaf
27	27	27	27	8	0.01693472090823084	0.004541154210028382	0.05627836410464808	9.781451698510985	0.0007568590350047304	0.011258278145695364	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	17	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.15833335390572326	True	0.2485424997245238	409	736	1	lstm	2	True	0.27382142808185034	92	230	3	lstm	x,y,x*y	184	184	linear	True	0.4696433325558094	288	3190	2	lstm	0.2370173391018228	35	262	35	[1, 2, 3, 4, 5]	26	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7640.6	7669	5359	8063	8055					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.033068932839099	0.5	max	2	reduce_on_plateau	20	['0.9759914159967693', '0.9820094368245968']	0.05456663910862766	adam	10	+em	7640.6	29497.000000000004	0.0004680418726241167	0.008538910261532666	17	0.06699381398205012	7669	5359	7213	6187					9.8410027737378	0.00025114441945684314	0.01786550074772543	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.013434247871333965	0.004541154210028382	0.040349527833242464	9.777972153564084	0.0002838221381267739	0.008325449385052034	bidaf
28	28	28	28	12	0.010406811731315043	0.007284768211920529	0.025940132371871063	346.46737350458085	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.09491238772058792	True	0.05531576683283178	397	2496	2	lstm	2	True	0.4066434088065817	312	300	1	lstm	x,y,x*y	624	624	linear	True	0.4454340176859151	195	4878	3	lstm	0.07737427553665137	54	262	54	[1, 2, 3, 4]	50	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7657.512	7931	7615	7713	8055					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.536605842058594	0.5	max	2	reduce_on_plateau	20	['0.9925670411204267', '0.9586110929208103']	0.07904951337023952	adam	10	+em	7657.512	36777.0	0.0006164453932122512	0.009794632358816882	19	0.0658682133116002	10	5359	7215	6187					44.295753012879246	0.0003082226966061256	0.012968184568316991	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0010406811731315043	0.017218543046357615	0.08655724337197941	344.6137908064112	0.0002838221381267739	0.021475875118259224	bidaf
29	29	29	29	11	0.012771996215704823	0.014285714285714284	0.045963460158387634	9.765544542927243	0.00510879848628193	0.02071901608325449	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.07399433318170423	True	0.2706429411076105	123	1744	1	lstm	1	True	0.12867810313328004	218	240	3	lstm	x,y,x*y	436	436	linear	True	0.22429925578225327	234	2482	3	lstm	0.1790695966485647	32	262	32	[1, 2, 3, 4]	35	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7656.651999999999	7023	8043	7235	7562					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.341436923491587	0.5	max	2	reduce_on_plateau	20	['0.934534186133616', '0.9350351491936995']	0.01624397499546006	adam	10	+em	7656.651999999999	33969.0	0.0009018367789586641	0.029292571833011788	19	0.05979232978242061	6377	8011	7235	4969					9.765731262050265	0.00047945752805397324	0.02229477505450976	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.065894812964891	9.704271905180548	0.0	0.02119205298013245	bidaf
30	30	30	30	5	0.012677388836329236	0.01381267738883633	0.04565129987115606	9.742240962029946	0.005203405865657522	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	14	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4031742046418239	True	0.10161035500688886	317	1128	3	lstm	3	True	0.4741023019625569	141	390	3	lstm	x,y,x*y	282	282	linear	True	0.4341183642816729	232	3030	3	lstm	0.1100496918614981	16	262	16	[1, 2, 3, 4, 5]	58	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7639.1640000000025	7931	7615	7713	8051					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.434135037141561	0.5	max	2	reduce_on_plateau	20	['0.9759599156305434', '0.9514159739533494']	0.008749673986974205	adam	10	+em	7639.1640000000025	31356.000000000004	0.0013927099624424935	0.010365415130309709	14	0.06670947849322909	4983	7615	7713	6073					9.857348625322457	0.0006050297377823947	0.014965924268541878	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.012677388836329236	0.01532639545884579	0.04661306666644433	9.734366002854713	0.005203405865657522	0.021475875118259224	bidaf
