	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	best_epoch	best_validation_em	best_validation_end_acc	best_validation_f1	best_validation_loss	best_validation_span_acc	best_validation_start_acc	dataset_reader.sample	dataset_reader.token_indexers.token_characters.character_tokenizer.byte_encoding	dataset_reader.token_indexers.token_characters.character_tokenizer.end_tokens	dataset_reader.token_indexers.token_characters.character_tokenizer.start_tokens	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	iterator.batch_size	iterator.sorting_keys	iterator.type	model.dropout	model.modeling_layer.bidirectional	model.modeling_layer.dropout	model.modeling_layer.hidden_size	model.modeling_layer.input_size	model.modeling_layer.num_layers	model.modeling_layer.type	model.num_highway_layers	model.phrase_layer.bidirectional	model.phrase_layer.dropout	model.phrase_layer.hidden_size	model.phrase_layer.input_size	model.phrase_layer.num_layers	model.phrase_layer.type	model.similarity_function.combination	model.similarity_function.tensor_1_dim	model.similarity_function.tensor_2_dim	model.similarity_function.type	model.span_end_encoder.bidirectional	model.span_end_encoder.dropout	model.span_end_encoder.hidden_size	model.span_end_encoder.input_size	model.span_end_encoder.num_layers	model.span_end_encoder.type	model.text_field_embedder.token_embedders.token_characters.dropout	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.embedding.num_embeddings	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.mode	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.optimizer.betas	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_cpu_memory_MB	training_duration	training_em	training_end_acc	training_epochs	training_f1	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_span_acc	training_start_acc	training_start_epoch	validation_data_path	validation_em	validation_end_acc	validation_f1	validation_loss	validation_span_acc	validation_start_acc	model.encoder.architecture.type
31	31	31	31	16	0.6312204351939451	0.6366130558183538	0.7314066703895701	2.738404230523217	0.5143803216650898	0.6024597918637654	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4302346128807552	True	0.04566343882948365	325	1232	1	lstm	3	True	0.32505443359342473	154	176	2	lstm	x,y,x*y	308	308	linear	True	0.4173362800325931	206	3182	2	lstm	0.3108359843753102	45	262	45	[1, 2, 3, 4]	19	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7651.084	7103	7905	7995	8079					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.939388976194098	0.5	max	2	reduce_on_plateau	20	['0.9330640548180232', '0.9861626034236317']	0.0011013590903964328	adam	10	+em	7651.084	28174.0	0.4525622438612313	0.5273347869267914	19	0.610275080942806	695	3855	6877	5251					3.467767217279025	0.4047763102318521	0.542083813742166	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.5658467360454116	0.5727530747398297	0.6794777183526212	3.2081808448739566	0.4484389782403028	0.5570482497634816	bidaf
32	32	32	32	19	0.4651844843897824	0.5236518448438978	0.5948237513033879	3.814247137659797	0.3778618732261117	0.4539262062440871	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.05379297090891005	True	0.09980796043671863	84	3168	2	lstm	2	True	0.2642780141341303	396	238	1	lstm	x,y,x*y	792	792	linear	True	0.21807264410896945	195	3672	1	lstm	0.0556896028135897	56	262	56	[1, 2, 3]	46	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.608	7235	7835	7835	7607					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.330137026754588	0.5	max	2	reduce_on_plateau	20	['0.9515038284534258', '0.9557231513758386']	1.0936473632581124e-05	adam	10	+em	7654.608	25986.0	0.4206669025902122	0.5506569709699882	19	0.5801371454277784	7235	7835	7835	5183					3.6541083007098334	0.3768079544287035	0.4593431431865661	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.4651844843897824	0.5236518448438978	0.5948237513033879	3.814247137659797	0.3778618732261117	0.4539262062440871	bidaf
33	33	0	0	19	0.24976348155156106	0.3557237464522233	0.38719913471096595	5.445039023790345	0.20596026490066224	0.25799432355723745	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1385357516416974	True	0.11556620893944515	70	696	3	lstm	1	True	0.05386971621914033	87	240	2	lstm	x,y,x*y	174	174	linear	True	0.3871792214321421	349	1116	2	lstm	0.3737043523792362	49	262	49	[1, 2, 3, 4, 5]	28	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7650.592	6739	7137	6877	7419	7197.0	7817.0	7053.0	7479.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.722133033367133	0.5	max	2	reduce_on_plateau	20	['0.9792602021704603', '0.9680552890903873']	7.094564771474958e-06	adam	10	+em	7650.592	32253.000000000004	0.1999908674756561	0.3345015354056553	19	0.3407381078928953	6061	2811	6877	6765	6715.0	7065.0	6933.0	6343.0	5.5673178070538665	0.1817486500987454	0.2432447858993824	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.24976348155156106	0.3557237464522233	0.38719913471096595	5.445039023790345	0.20596026490066224	0.25799432355723745	bidaf
34	34	1	1	19	0.3158940397350993	0.3994323557237465	0.4475354766933248	4.861638254188733	0.2582781456953642	0.32857142857142857	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4504601949136188	True	0.027270587385769485	136	816	3	lstm	1	True	0.3918632817990443	102	292	2	lstm	x,y,x*y	204	204	linear	True	0.4729456787177034	506	1632	2	lstm	0.4152784921079419	49	262	49	[1, 2, 3, 4]	48	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7651.488	7489	8049	7853	5627	7647.0	7559.0	8005.0	8083.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.278344764413978	0.5	max	2	reduce_on_plateau	20	['0.9627492367778274', '0.9670069647195381']	1.2570183442531866e-05	adam	10	+em	7651.488	36794.0	0.2458133083711001	0.3729038002716926	19	0.3889331075482291	7331	6643	7853	5627	6607.0	5913.0	6979.0	4407.0	5.144308270624238	0.22071028208084567	0.28717222799347025	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.3158940397350993	0.3994323557237465	0.4475354766933248	4.861638254188733	0.2582781456953642	0.32857142857142857	bidaf
35	35	2	2	19	0.07256385998107852	0.12015137180700095	0.15651100543846708	7.398745700559169	0.059413434247871336	0.10577105014191107	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.07989348570008026	True	0.0989641133339258	224	2216	2	lstm	1	True	0.35534301158477605	277	280	3	lstm	x,y,x*y	554	554	linear	True	0.2387034087330317	340	3560	1	lstm	0.25943314297561715	57	262	57	[1, 2, 3, 4, 5]	36	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7647.456	8041	7609	7985	7569	0.0	0.0	0.0	0.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.34761887977325	0.5	max	2	reduce_on_plateau	20	['0.920058060588871', '0.933123811138009']	1.4142491195829608e-06	adam	10	+em	7647.456	36816.0	0.05880204111919087	0.11868856950421808	19	0.13549539814262992	6799	7609	7985	7569	0.0	0.0	0.0	0.0	7.442764043503156	0.054155869359239266	0.10403086793228232	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.07256385998107852	0.12015137180700095	0.15651100543846708	7.398745700559169	0.059413434247871336	0.10577105014191107	bidaf
36	36	3	3	6	0.6570482497634815	0.6580889309366129	0.7606732258881125	2.6645612849229763	0.5246925260170293	0.6135288552507095	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	15	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2055527805451564	True	0.06807230872346083	335	1960	1	lstm	2	True	0.01387997630452792	245	184	1	lstm	x,y,x*y	490	490	linear	True	0.41256187394020544	191	3970	3	lstm	0.4638497576417129	61	262	61	[1, 2, 3]	28	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7652.024	7963	7757	6779	7119	7189.0	7225.0	7621.0	6929.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.041098150983308	0.5	max	2	reduce_on_plateau	20	['0.9824735570451446', '0.9544006512182627']	0.0005317866569619443	adam	10	+em	7652.024	22985.0	0.8883663055514333	0.9211406522905512	15	0.9475651485503892	6643	7137	6779	7119	7189.0	4721.0	7053.0	6929.0	0.4881842594233142	0.8582518065274718	0.9146451443509628	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6350047303689688	0.6368968779564806	0.7415333540035421	4.521140339334867	0.5080416272469253	0.5923368022705771	bidaf
37	37	4	4	19	0.12781456953642384	0.2033112582781457	0.2499041077113653	6.509173915534085	0.1022705771050142	0.17105014191106907	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4599884880655921	True	0.07621735945237372	416	992	2	lstm	3	True	0.4729880353477601	124	330	1	lstm	x,y,x*y	248	248	linear	True	0.3285002837948474	229	3488	1	lstm	0.10169862966766836	54	262	54	[1, 2, 3, 4, 5]	46	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7655.42	6891	7719	6521	7107	8089.0	7739.0	7873.0	8103.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.550656837225215	0.5	max	2	reduce_on_plateau	20	['0.9115435747625115', '0.9359832700316535']	1.8386227539824105e-06	adam	10	+em	7655.42	29132.0	0.09710156508635943	0.17793582118517334	19	0.203882811629358	5785	5957	6521	5811	7423.0	5769.0	7873.0	5299.0	6.757174484566464	0.08845991392595806	0.15781002066233632	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.12781456953642384	0.2033112582781457	0.2499041077113653	6.509173915534085	0.1022705771050142	0.17105014191106907	bidaf
38	38	5	5	7	0.010406811731315043	0.007284768211920529	0.0258155171714942	9.762911531099213	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	16	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.20532856481109285	True	0.06995589572689409	483	1264	3	lstm	3	True	0.04817576186059425	158	228	2	lstm	x,y,x*y	316	316	linear	True	0.07760125333467882	248	4162	1	lstm	0.4760551571451126	63	262	63	[1, 2, 3, 4]	32	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7666.904	7873	8089	7181	8049	8041.0	7543.0	7787.0	8103.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.4144123557237505	0.5	max	2	reduce_on_plateau	20	['0.977041257702728', '0.9371492120302296']	0.05970411207799418	adam	10	+em	7666.416	34400.0	0.0005137044943435427	0.00845900067352367	16	0.06446985755945657	6647	7757	5761	3257	4771.0	7205.0	7621.0	6535.0	10.043623862767328	0.00022831310859713008	0.01156405895044464	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.004541154210028382	0.06586500372331708	9.76562580074016	0.0	0.021475875118259224	bidaf
39	39	6	6	19	0.5367076631977294	0.5760643330179754	0.6584502769379407	3.4407013212859	0.4270577105014191	0.5104068117313151	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.113904397588467	True	0.3986501660417253	176	2424	3	lstm	2	True	0.3741387903612722	303	405	2	lstm	x,y,x*y	606	606	linear	True	0.3113049311399905	492	3480	3	lstm	0.3342394363553905	59	262	59	[1, 2, 3, 4, 5]	61	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7723.56	7963	7757	6877	7419	7197.0	7225.0	7621.0	7413.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.85383415375988	0.5	max	2	reduce_on_plateau	20	['0.9254256158932871', '0.9686386882785395']	1.6398796380153166e-05	adam	10	+em	7723.56	50439.0	0.5080194979394742	0.6490485051199215	19	0.6676813645915555	6061	7569	6877	6765	679.0	677.0	679.0	679.0	2.900799685199511	0.45584995262503003	0.5270265642301852	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.5367076631977294	0.5760643330179754	0.6584502769379407	3.4407013212859	0.4270577105014191	0.5104068117313151	bidaf
40	40	7	7	2	0.01475875118259224	0.0042573320719016105	0.046412488537594256	54544.880250685506	0.0006622516556291393	0.009366130558183538	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	11	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2834951267799346	True	0.15533008700293416	458	2544	1	lstm	3	True	0.07622338318349031	318	204	1	lstm	x,y,x*y	636	636	linear	True	0.2406570813056608	217	5292	3	lstm	0.007538156773225445	46	262	46	[1, 2, 3, 4]	26	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7645.295999999998	7331	8007	7853	6077	7973.0	7559.0	7049.0	7923.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.021122755898447	0.5	max	2	reduce_on_plateau	20	['0.9987122613134971', '0.9223539160343803']	0.0007343497969559699	adam	10	+em	7644.448	20438.0	0.0007077706366511032	0.008904211235288074	11	0.060434403058512325	7331	6647	4943	6077	7973.0	3475.0	7049.0	2321.0	242138.73871575342	0.00025114441945684314	0.008264934531216109	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0020813623462630085	0.0042573320719016105	0.06119608799991207	11770.621631524204	0.0003784295175023652	0.020624408703878903	bidaf
41	41	8	8	9	0.6182592242194891	0.6256385998107853	0.7223995323706718	2.8919639605437033	0.5024597918637653	0.5879848628193001	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	18	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.053306201809328664	True	0.29951560173872777	216	1768	3	lstm	1	True	0.2276141780905531	221	244	2	lstm	x,y,x*y	442	442	linear	True	0.2930438089802322	365	3064	2	lstm	0.12963612202668126	16	262	16	[1, 2, 3, 4]	36	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.868	7797	7569	7225	7419	7197.0	7065.0	6933.0	6343.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.512510379659988	0.5	max	2	reduce_on_plateau	20	['0.9813978415599726', '0.9915275435491366']	7.369474642849211e-05	adam	10	+em	7654.868	36080.0	0.8359342001621023	0.9505473806778616	18	0.9276072310758979	5895	3033	4797	6765	0.0	0.0	0.0	0.0	0.7494109678635859	0.7840728775442642	0.7990844644345255	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6018921475875119	0.6064333017975402	0.7135088803359687	5.185285117009403	0.4770104068117313	0.5757805108798486	bidaf
42	42	9	9	14	0.6606433301797541	0.6552507095553454	0.7584369878222373	2.7815898183434524	0.5311258278145695	0.6186376537369915	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.11028397023617698	True	0.4889419999317596	95	648	3	lstm	2	True	0.2938050029523015	81	192	2	lstm	x,y,x*y	162	162	linear	True	0.4445808365423759	200	1218	1	lstm	0.4596298279020681	58	262	58	[1, 2, 3, 4]	23	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7628.312	6801	7719	7619	5811	7947.0	7739.0	7787.0	8103.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.193866100650623	0.5	max	2	reduce_on_plateau	20	['0.9096563903074262', '0.9875940139483712']	0.0006880580480220429	adam	10	+em	7628.312	25873.0	0.7374970033904497	0.8345871528213792	19	0.8564004141425009	6801	5221	7179	5811	6283.0	6851.0	5163.0	4063.0	1.3400512423934456	0.678363908263793	0.7402253450381854	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6567644276253548	0.6501419110690634	0.7604973835687806	3.0609137783793567	0.5264900662251656	0.6203405865657521	bidaf
43	43	10	10	6	0.011920529801324504	0.005487228003784295	0.03573773112800852	22.534452389300146	0.007284768211920529	0.010690633869441815	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	15	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3809305815639506	True	0.2258144885197931	154	824	2	lstm	2	True	0.18016161852145465	103	290	3	lstm	x,y,x*y	206	206	linear	True	0.07883115479939372	293	1748	2	lstm	0.009951756212760177	53	262	53	[1, 2, 3, 4, 5]	38	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7669.348000000001	7489	8049	7939	7571	7215.0	7361.0	6805.0	8083.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.976716056892197	0.5	max	2	reduce_on_plateau	20	['0.9759088167823664', '0.9046594345502769']	0.023669049896078702	adam	10	+em	7669.34	26967.0	0.0007762645692302424	0.008470416328953527	15	0.06435526039745455	7489	8049	5335	4255	2787.0	4833.0	5307.0	8083.0	12.399841590863929	0.0003082226966061256	0.0086873137821208	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0005676442762535478	0.004635761589403974	0.06364399812076836	9.993098743023204	0.0003784295175023652	0.01863765373699149	bidaf
44	44	11	11	1	0.006622516556291391	0.014947965941343426	0.07423411135610636	54783.76250768249	0.002838221381267739	0.021570482497634817	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	10	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4722763585553104	True	0.2266073513386587	348	2560	3	lstm	1	True	0.12740745247105606	320	196	1	lstm	x,y,x*y	640	640	linear	True	0.15278684833781253	257	4648	3	lstm	0.1299024776476238	57	262	57	[1, 2, 3, 4]	24	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7657.108	7797	7827	6979	6961	0.0	0.0	0.0	0.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.93325091393302	0.5	max	2	reduce_on_plateau	20	['0.9970626371939527', '0.9627801526745966']	0.0017974696575330585	adam	10	+em	7657.108	22766.0	0.0009817463669676595	0.008778639025559653	10	0.06115971477324372	6501	6723	6979	6135	0.0	0.0	0.0	0.0	55519.744785958894	0.0003881322846151212	0.00905261475587621	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0015137180700094607	0.0130558183538316	0.06720718361839115	14656.807620142305	0.0008514664143803218	0.011636707663197729	bidaf
45	45	12	12	0	0.007852412488174077	0.004068117313150426	0.05156397872078156	250202.8529320513	0.003973509933774834	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	9	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1856801825294882	True	0.09521878103925864	478	880	1	lstm	3	True	0.2579933522658716	110	415	1	lstm	x,y,x*y	220	220	linear	True	0.32701742835568204	128	3748	1	lstm	0.1820393773645701	37	262	37	[1, 2, 3, 4, 5]	63	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7636.691999999999	7901	8115	7939	7107	8089.0	8081.0	7975.0	7977.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.291048727229397	0.5	max	2	reduce_on_plateau	20	['0.9996378362820325', '0.968978232182423']	0.0016799428391884926	adam	10	+em	7636.691999999999	12329.0	0.0006392767040719643	0.008550325916962524	9	0.06344891519872599	5649	3597	6521	7107	4661.0	7735.0	5981.0	4677.0	1080629.6935730593	0.00025114441945684314	0.008253518875786254	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0003784295175023652	0.010312204351939452	0.0006897802690263977	57282.46145754539	0.0002838221381267739	0.0002838221381267739	bidaf
46	46	13	13	18	0.6346263008514664	0.6498580889309367	0.7411462315470269	2.7406046141654747	0.5118259224219489	0.5992431409649953	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.21714633314034176	True	0.21734196450586	107	1144	3	lstm	1	True	0.4695165528260551	143	390	1	lstm	x,y,x*y	286	286	linear	True	0.14028764794894394	128	1786	1	lstm	0.474004303739816	38	262	38	[1, 2, 3, 4, 5]	58	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7628.896	6891	4551	7939	7107	8089.0	7739.0	6653.0	8005.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.42740131782773	0.5	max	2	reduce_on_plateau	20	['0.9876467407221152', '0.9091237375618993']	4.219744012553757e-05	adam	10	+em	7628.896	25574.0	0.5859427619036747	0.6918686286373132	19	0.7373699639419755	5299	4551	6521	5811	6419.0	6035.0	6069.0	8005.0	2.3841562930089704	0.5284421055034875	0.6172444890923412	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6297067171239357	0.6421002838221381	0.7393732674485366	2.783278046685881	0.5066225165562914	0.599526963103122	bidaf
47	47	14	14	8	0.6478713339640492	0.6517502365184484	0.7489107657004332	2.6462546779961515	0.5228949858088929	0.6077578051087985	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	bidaf	17	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4300861342091379	True	0.399169527570257	451	1560	2	lstm	1	True	0.08158070158436548	195	151	2	lstm	x,y,x*y	390	390	linear	True	0.004388786818866397	258	4266	3	lstm	0.3023559072293249	50	262	50	[1, 2, 3]	17	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7648.9519999999975	6875	7953	8065	8009	6169.0	6949.0	7599.0	5975.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.012190517449504	0.5	max	2	reduce_on_plateau	20	['0.9875150540297319', '0.9563846343446551']	0.00013044769553337632	adam	10	+em	7648.32	37269.0	0.7827372458589709	0.8784803479491775	17	0.8896270406904496	4605	7953	4587	5669	1839.0	3701.0	1705.0	3271.0	1.011673155228297	0.7288211052637588	0.7808993253347641	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6371807000946074	0.6287606433301798	0.740852177701042	3.708741041156781	0.507190160832545	0.6018921475875119	bidaf
