Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
2	3	0.92	0.26110454985670223	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	12	False	32	basic	0.0	['meanpool maxpool']	True	330	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3449.592	1274	2154	910	668	1768.0	1160.0	882.0	866.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0020671674684087397	adam	10	+accuracy	0.9971564970130176	3449.592	1479.0	12	1274	2154	910	668	1768.0	626.0	882.0	726.0	0.007263773627155272	0	0.9164	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4882111877297899	10000
3	1	0.9066	0.28608022952915	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10	False	32	basic	0.3	['attention final_state meanpool maxpool']	True	188	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3452.256	1324	2154	940	1242	1768.0	1160.0	1326.0	750.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.010958216749305751	adam	10	+accuracy	0.9215645353437856	3452.248	1571.0	10	1274	718	940	1196	1768.0	640.0	1326.0	750.0	0.2239875673691125	0	0.9056	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2987210421947537	10000
4	19	0.9046	0.26980310227650744	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	28	False	32	basic	0.0	['meanpool attention']	True	417	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3493.36	940	2154	1586	1472	1406.0	1500.0	922.0	1510.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.9246000600364147e-05	adam	10	+accuracy	0.9110166175358048	3493.36	7040.0	28	856	2154	1586	1338	726.0	1500.0	764.0	1316.0	0.2466811202839639	0	0.9036	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2693420857855469	10000
5	17	0.9204	0.23515386578098985	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	26	False	32	basic	0.4	['final_state meanpool maxpool attention']	True	260	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3474.196	1324	792	940	1534	1942.0	792.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.231485364554902e-05	adam	10	+accuracy	0.9380342437760328	3474.196	5191.0	26	1238	694	786	1534	1158.0	760.0	1396.0	686.0	0.17476124225239256	0	0.9198	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.23603851763401065	10000
6	4	0.922	0.23497716337442398	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13	False	32	basic	0.0	['final_state attention meanpool maxpool']	True	250	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3459.308	0	0	0	0	0.0	0.0	1761.0	1099.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00040629182365330136	adam	10	+accuracy	0.995852137844677	3459.304	1797.0	13	0	0	0	0	0.0	0.0	1761.0	1067.0	0.015648452557785863	0	0.917	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4344991300622844	10000
7	1	0.9192	0.2381979324350691	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10	False	32	basic	0.3	['maxpool final_state']	True	308	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3450.1	810	2064	1586	848	898.0	784.0	922.0	1388.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0013829654866325625	adam	10	+accuracy	0.9911738362942286	3450.1	1222.0	10	810	2064	1586	848	898.0	784.0	732.0	1328.0	0.02622407555432952	0	0.9082	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5280643948561446	10000
8	3	0.9252	0.2365034446357541	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	12	False	32	basic	0.2	['meanpool maxpool final_state']	True	223	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3455.276	1224	2154	910	668	1768.0	898.0	890.0	866.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000846260722601279	adam	10	+accuracy	0.9960956182227672	3455.248	1967.0	12	1224	2154	882	668	1768.0	878.0	842.0	866.0	0.011805768033419005	0	0.9154	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5743394022819343	10000
9	12	0.8782	0.34893153792923426	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	21	False	32	basic	0.1	['final_state']	True	214	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3445.9040000000005	940	2154	764	1446	1598.0	1500.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.902247458260631e-06	adam	10	+accuracy	0.8760684875520657	3445.9040000000005	2308.0	21	940	2154	764	660	1598.0	734.0	890.0	1548.0	0.3439028476492922	0	0.8776	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.34692125886109226	10000
10	15	0.8768	0.35419881562138816	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	24	False	32	basic	0.1	['attention meanpool']	True	68	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3445.684	644	1092	1586	1472	872.0	784.0	922.0	674.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3312166417665324e-05	adam	10	+accuracy	0.8761293576465883	3445.684	2681.0	24	644	1092	1586	812	872.0	784.0	922.0	674.0	0.353881496737069	0	0.8764	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.35312595431971705	10000
11	22	0.884	0.32495054099590154	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	31	False	32	basic	0.3	['attention maxpool']	True	449	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3494.94	1324	2154	940	1484	1854.0	1500.0	1396.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.330328335839749e-06	adam	10	+accuracy	0.8849989999913043	3494.94	8309.0	31	1248	746	940	1484	1854.0	728.0	1396.0	1292.0	0.32146854646313205	0	0.8834	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3244371809017886	10000
12	4	0.9234	0.2361827497459521	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13	False	32	basic	0.3	['maxpool']	True	288	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3448.156	940	2154	1666	1446	758.0	1500.0	864.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005669523479018688	adam	10	+accuracy	0.9776085009434864	3448.156	1446.0	13	940	2154	716	1446	758.0	1500.0	864.0	1548.0	0.0666997360410744	0	0.921	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3046137057482057	10000
13	23	0.879	0.3421368026619504	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	32	False	32	basic	0.2	['meanpool']	True	181	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3455.5640000000008	1294	712	812	1534	1180.0	776.0	1396.0	686.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.007999360587722e-06	adam	10	+accuracy	0.8795641701232184	3455.5640000000008	5024.0	32	1	1	1	1	1180.0	1.0	1.0	1.0	0.34049766165975004	0	0.879	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3421043282861163	10000
14	0	0.9124	0.274146197494238	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	9	False	32	basic	0.2	['meanpool final_state']	True	301	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3460.092	836	2064	1586	1070	1406.0	1500.0	772.0	1448.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007009694128257523	adam	10	+accuracy	0.9326950669136254	3460.092	1547.0	9	836	2064	1586	1070	1406.0	1500.0	772.0	1448.0	0.1883074951196959	0	0.9026	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3141266351245391	10000
15	15	0.8716	0.3771291488105325	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	24	False	32	basic	0.2	['attention meanpool maxpool']	True	451	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3476.16	940	2154	1586	1446	1598.0	1500.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.4872136260095812e-06	adam	10	+accuracy	0.8644509952260454	3476.16	4845.0	24	940	2154	740	660	1598.0	1500.0	890.0	1548.0	0.3792009420949981	0	0.8712	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3761770613728815	10000
16	1	0.9206	0.2463717222403569	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10	False	32	basic	0.4	['attention']	True	211	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.376	870	2154	882	660	1768.0	858.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007548426662786509	adam	10	+accuracy	0.937182062452717	3453.376	1610.0	10	870	2154	882	660	1768.0	858.0	806.0	838.0	0.17820768406781545	0	0.9066	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2970292706066256	10000
17	1	0.915	0.25067392921751475	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10	False	32	basic	0.0	['attention maxpool']	True	148	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3449.488	1294	712	812	1534	1158.0	776.0	1396.0	686.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005815546011963029	adam	10	+accuracy	0.9616257532674196	3449.488	1507.0	10	1294	712	812	1	1110.0	776.0	1396.0	686.0	0.10817494916402604	0	0.9072	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.33014137978861285	10000
18	6	0.9142	0.3414651611048705	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	15	False	32	basic	0.1	['final_state']	True	326	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3476.752	862	2154	1586	1338	1406.0	1500.0	772.0	1510.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.003939221849224635	adam	10	+accuracy	0.9966956234402038	3476.752	3239.0	15	862	2154	1586	1338	1406.0	1500.0	772.0	1510.0	0.007919139256644269	0	0.9068	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.8388156608358073	10000
19	43	0.8568	0.41103408566326094	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	49	False	32	basic	0.4	['attention final_state']	True	115	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3445.1240000000007	1274	2154	910	668	1768.0	1500.0	1260.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.5000201729112997e-06	adam	10	+accuracy	0.8538943816902755	3445.1240000000007	5369.0	49	1274	718	910	668	1768.0	640.0	1260.0	750.0	0.4184108381975871	0	0.8566	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4107716076882781	10000
20	11	0.9214	0.2387860427806332	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	20	False	32	basic	0.2	['meanpool']	True	102	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3452.112	862	2154	1586	1338	1406.0	1500.0	772.0	1510.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001478852958644115	adam	10	+accuracy	0.944529952434369	3452.112	3704.0000000000014	20	800	2154	1586	1338	1406.0	1500.0	772.0	1510.0	0.16274106746117606	0	0.9196	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2436293121071378	10000
21	4	0.9208	0.2478576834627967	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13	False	32	basic	0.4	['final_state meanpool attention maxpool']	True	425	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3490.024000000001	940	2154	1666	1446	1598.0	1500.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007749567184646367	adam	10	+accuracy	0.9961912712284454	3490.024000000001	3519.0	13	940	2154	764	660	1598.0	734.0	890.0	1548.0	0.009629584299616823	0	0.9098	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6858535582425108	10000
22	1	0.9208	0.2361925022712179	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10	False	32	basic	0.1	['attention final_state']	True	264	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3446.332000000001	644	1024	1508	1414	826.0	784.0	898.0	674.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0018983860690702445	adam	10	+accuracy	0.9954434386385967	3446.332000000001	1262.0	10	644	1024	1508	1414	826.0	784.0	898.0	674.0	0.013959949400792138	0	0.9112	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6336847485820201	10000
23	19	0.8696	0.3790362553706593	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	28	False	32	basic	0.2	['maxpool']	True	491	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3451.216	940	2154	1666	1446	1598.0	1500.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.6294170099157113e-06	adam	10	+accuracy	0.8644336037704675	3451.216	3679.0000000000014	28	940	2154	11	660	1598.0	734.0	890.0	1548.0	0.3875428195078803	0	0.8692	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3786425125447048	10000
24	20	0.8606	0.4088087317765139	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	29	False	32	basic	0.2	['attention maxpool final_state']	True	188	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.864	1294	792	812	1534	1158.0	776.0	1396.0	686.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0447876102856161	adam	10	+accuracy	0.9132427238497726	3453.864	4037.0000000000014	29	1	1	812	1	1146.0	1.0	1.0	1.0	0.25140953268886906	0	0.8564	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4258134876656684	10000
25	7	0.923	0.22966315941351234	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	16	False	32	basic	0.4	['attention meanpool final_state maxpool']	True	430	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3467.664	1294	792	940	1534	1158.0	776.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00015507025734266106	adam	10	+accuracy	0.9635301176531972	3467.664	3107.0	16	1294	1	812	1	1146.0	1.0	1.0	1.0	0.10418511825910644	0	0.9212	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2624405544417299	10000
26	0	0.8976	0.2938568395366714	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	9	False	32	basic	0.0	['attention meanpool final_state maxpool']	True	156	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.72	940	2154	882	660	1598.0	734.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.014612112734412016	adam	10	+accuracy	0.9029817650588264	3447.72	1452.0	9	844	2154	882	660	1598.0	734.0	890.0	810.0	0.27483029037083795	0	0.8888	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.32983008010467146	10000
27	23	0.8878	0.32410389237153303	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	32	False	32	basic	0.0	['meanpool maxpool']	True	204	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3450.792	940	2154	1666	1446	1768.0	1500.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.0686065121210723e-05	adam	10	+accuracy	0.8871381490273829	3450.792	4524.0	32	844	2154	882	660	1682.0	838.0	890.0	838.0	0.3172073834127413	0	0.8872	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3240842921244111	10000
28	19	0.8908	0.33881810706132537	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	28	False	32	basic	0.4	['meanpool attention maxpool final_state']	True	123	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3446.948	1294	792	940	1534	1942.0	776.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.030726686141922182	adam	10	+accuracy	0.9422864546648232	3446.9440000000004	4266.0	28	1294	1	812	1	1146.0	776.0	1396.0	1.0	0.1691750982912588	0	0.8878	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3715260511940452	10000
29	1	0.922	0.22949302523948584	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	10	False	32	basic	0.2	['attention']	True	462	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3470.928	644	1092	1586	1472	846.0	784.0	922.0	674.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001833356164244978	adam	10	+accuracy	0.9969043209071384	3470.928	2155.0	10	644	1092	1586	1472	846.0	784.0	922.0	674.0	0.006976529518628297	0	0.915	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.699481009582805	10000
30	4	0.9246	0.2266309588056081	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13	False	32	basic	0.4	['final_state']	True	405	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3501.272	1324	776	940	1484	1854.0	792.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003356290846480629	adam	10	+accuracy	0.9838172505847876	3501.272	3293.0	13	774	776	940	1484	1122.0	728.0	1396.0	1368.0	0.04680018196023408	0	0.9162	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4149215852568863	10000
31	8	0.9208	0.2323931866817793	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	17	False	32	basic	0.0	['final_state attention']	True	278	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3461.264	644	1092	1586	1472	872.0	784.0	922.0	674.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.84729232922832e-05	adam	10	+accuracy	0.939538604683519	3461.264	2736.0	17	644	1092	1586	812	872.0	784.0	922.0	674.0	0.17021549921161475	0	0.9194	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2356451336460509	10000
32	8	0.9232	0.2479288708774527	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	17	False	32	basic	0.4	['final_state maxpool']	True	199	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3456.6240000000007	644	1092	1586	1472	872.0	784.0	922.0	674.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003357819646411981	adam	10	+accuracy	0.9738171636275098	3456.6240000000007	2657.0	17	644	1092	1586	812	846.0	784.0	922.0	674.0	0.07688612593431181	0	0.9188	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3016736992652629	10000
33	3	0.9218	0.23295716599673985	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	12	False	32	basic	0.4	['final_state attention meanpool']	True	442	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3474.896	940	2154	1666	1446	1406.0	1500.0	838.0	1510.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00047811136017377376	adam	10	+accuracy	0.9957043104722648	3474.884	2458.0	12	940	2154	716	1392	758.0	1500.0	838.0	1470.0	0.013416291303408184	0	0.914	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5776188490069976	10000
