Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.archive_file	model.input_embedder.token_embedders.elmo.bos_eos_tokens	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.remove_bos_eos	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_data_path	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size
34	4	0.924	0.2372631949081922	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	13	False	32	basic	0.4	['meanpool final_state']	True	256	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3446.752	1324	738	940	1484	1854.0	792.0	1396.0	1292.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005378251535850448	adam	10	+accuracy	0.9776171966712754	3446.752	1472.0	13	1154	718	940	1484	1854.0	792.0	1396.0	1292.0	0.06315282234610056	0	0.9172	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.35320036556975104	10000
35	5	0.919	0.2777780780604311	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	14	False	32	basic	0.1	['attention maxpool meanpool']	True	155	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3449.056	1324	738	940	1484	1854.0	776.0	1396.0	1292.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008541325012864586	adam	10	+accuracy	0.9961738797728676	3449.048	2241.0	14	1154	738	940	1484	1854.0	776.0	1396.0	1292.0	0.011109232387889505	0	0.9124	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.594689464089787	10000
36	2	0.9176	0.2651276026799041	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11	False	32	basic	0.1	['final_state meanpool attention']	True	114	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3444.736	1324	2154	940	1242	1768.0	648.0	1326.0	750.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005194822544755968	adam	10	+accuracy	0.9926173271071922	3444.736	1358.0	11	1324	738	940	1242	1768.0	640.0	1326.0	750.0	0.02128264628198883	0	0.9082	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6164677367800739	10000
37	2	0.9164	0.2494656214621037	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11	False	32	basic	0.4	['attention maxpool meanpool final_state']	True	366	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3489.62	862	2154	1586	1338	1406.0	1500.0	772.0	1510.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001891508506432148	adam	10	+accuracy	0.996391272967591	3489.62	2686.0	11	772	2154	1586	1338	1406.0	1500.0	772.0	1510.0	0.009229554271086548	0	0.9106	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.8044734151120398	10000
38	2	0.9238	0.2352295574394001	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11	False	32	basic	0.4	['attention meanpool maxpool']	True	291	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3458.072	1248	792	940	1534	1158.0	760.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002174760551931392	adam	10	+accuracy	0.9959303993947772	3458.072	1820.0	11	1238	694	786	1534	1158.0	760.0	1396.0	686.0	0.011197945436164241	0	0.908	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.9327936278549348	10000
39	2	0.922	0.23748219774881746	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11	False	32	basic	0.0	['maxpool']	True	385	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3470.736	1248	760	940	1484	1942.0	792.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0021542129020377604	adam	10	+accuracy	0.9970347568239724	3470.732	2038.0	11	1248	746	940	1484	1854.0	728.0	1396.0	1292.0	0.007870637886885022	0	0.911	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.6241748318977797	10000
40	27	0.9184	0.2395497159973072	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	36	False	32	basic	0.3	['maxpool attention final_state']	True	467	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3499.688	1274	2154	1666	1446	1768.0	1500.0	890.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.518620577250671e-05	adam	10	+accuracy	0.937034235080305	3499.64	9919.0	36	1274	2154	910	668	1768.0	1160.0	862.0	680.0	0.1756904370239047	0	0.9178	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2399422321349952	10000
41	5	0.925	0.2378771783202697	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	14	False	32	basic	0.0	['meanpool']	True	216	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.056	810	2064	1586	1472	898.0	784.0	922.0	1388.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005398546457671384	adam	10	+accuracy	0.9845042130801136	3453.052	2162.0	14	810	2064	1586	848	898.0	784.0	732.0	1328.0	0.04590137238973418	0	0.914	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4496931502014209	10000
42	24	0.9144	0.2505411933277064	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	33	False	32	basic	0.2	['maxpool final_state meanpool']	True	350	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3482.764	1324	2154	940	1534	1854.0	792.0	1396.0	1368.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.6970589846782677e-05	adam	10	+accuracy	0.9222862807502674	3482.764	7149.0	33	1294	1	812	1	1146.0	776.0	1396.0	1.0	0.2176275599144636	0	0.9138	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2505427379469583	10000
43	8	0.92	0.2468269528571967	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	17	False	32	basic	0.4	['meanpool attention']	True	126	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3445.68	1294	792	940	1534	1158.0	776.0	1396.0	686.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002441574188924608	adam	10	+accuracy	0.9481995495613004	3445.68	1949.0	17	1294	712	812	1	1076.0	776.0	1396.0	686.0	0.15115346725248568	0	0.9176	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2535310775326316	10000
44	35	0.866	0.3995953657349963	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	44	False	32	basic	0.1	['maxpool meanpool']	True	148	50	3	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3452.4040000000005	1324	2154	940	1484	1942.0	1160.0	1396.0	1548.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7737968019966166e-06	adam	10	+accuracy	0.8594683432029844	3452.4040000000005	7909.000000000001	44	11	776	940	1484	1122.0	744.0	1396.0	1368.0	0.4015759907032658	0	0.866	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.3989649376576873	10000
45	6	0.9208	0.2836446618530781	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	15	False	32	basic	0.3	['maxpool']	True	416	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3465.84	1324	2154	940	1434	1768.0	1160.0	1396.0	1292.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000568781398677459	adam	10	+accuracy	0.9969825824572388	3465.824	2669.0	15	1324	738	940	1338	1768.0	746.0	1326.0	1292.0	0.008723605116915438	0	0.9114	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.5673687956325567	10000
46	12	0.8828	0.3382915078075069	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	21	False	32	basic	0.4	['meanpool attention final_state']	True	217	50	2	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3453.972	862	2154	1586	1338	1406.0	1500.0	772.0	1510.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.505505760145435e-06	adam	10	+accuracy	0.8795380829398517	3453.972	3189.0	21	862	2154	1586	1338	1406.0	1500.0	772.0	1510.0	0.33867931082994	0	0.882	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.33593718176055104	10000
47	2	0.9212	0.23101792726547096	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	11	False	32	basic	0.0	['maxpool']	True	355	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3450.676	1224	2154	882	668	1768.0	898.0	890.0	866.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001238982456878478	adam	10	+accuracy	0.9971825841963844	3450.672	1289.0	11	1224	2154	882	668	1768.0	878.0	842.0	866.0	0.008234666268328028	0	0.9196	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.4371334547236277	10000
48	15	0.9138	0.25339950972301944	False	115000		True	single_id	just_spaces	semisupervised_text_classification_json	glove	24	False	32	basic	0.1	['meanpool attention final_state']	True	98	50	1	lstm	seq2seq							50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	3447.16	644	1092	1586	1472	872.0	784.0	922.0	674.0		/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.478069804279163e-05	adam	10	+accuracy	0.9219645388220769	3447.16	2788.0	24	644	1092	1586	812	872.0	784.0	922.0	674.0	0.22140589116154674	0	0.9124	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False			True	single_id	just_spaces	semisupervised_text_classification_json	0.2533441515769928	10000
0	1	0.9366	0.18707909240464496	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	10	False	32	basic	0.4	['attention meanpool maxpool']	True	454	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12038.588	10757	9173	11137	10781						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7718976097236298e-05	adam	10	+accuracy	0.9949216949712606	12038.588	15824.000000000002	10	10757	9173	11137	10719					0.01529799262968679	0	0.9364	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.3563899719601224	10000
1	0	0.8658	0.3875941691362554	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	9	False	32	basic	0.2	['attention final_state']	True	212	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12258.14	10	10	10067	10373						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0007014037720094285	adam	10	+accuracy	0.4479951999582605	12258.14	12273.0	9	10	10	10067	10373					1.1872993421906155	0	0.4936	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.0878774197238266	10000
2	0	0.25	2.016201573572341	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	9	False	32	basic	0.4	['maxpool meanpool final_state']	True	145	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12241.32	10	10	10067	9665						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03146620859825665	adam	10	+accuracy	0.25294132992460805	12241.32	11786.0	9	10	10	10067	9665					1.5527308170637557	0	0.25	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.6964805984193352	10000
3	14	0.2868	1.3754016654506611	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	23	False	32	basic	0.0	['meanpool maxpool attention final_state']	True	508	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	11824.948	10757	9173	10209	10997						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0035949738283778104	adam	10	+accuracy	0.2715675788485117	11824.948	32623.000000000004	23	10757	9173	10209	10781					1.3775459732290236	0	0.2714	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.3746594593023798	10000
4	1	0.8634	0.396683873217197	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	10	False	32	basic	0.1	['final_state']	True	199	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12256.152	10	10	9625	10745						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005427058067366077	adam	10	+accuracy	0.6821624535865529	12256.152	13645.0	10	10	10	10	10523					0.8264336824732219	0	0.6968	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.7988707592153246	10000
5	0	0.9348	0.1895801111771043	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	9	False	32	basic	0.2	['attention']	True	238	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12246.824	10	10	10829	11177						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.772440360391074e-05	adam	10	+accuracy	0.9907738328159376	12246.82	12403.0	9	10	10	10741	11177					0.025531367665316343	0	0.9302	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.3433062135935969	10000
6	22	0.9272	0.2083047808735234	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	31	False	32	basic	0.0	['attention']	True	272	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12270.852	10	10	10605	10217						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.1769733302893156e-06	adam	10	+accuracy	0.9399646953451768	12270.852	39569.0	31	10	10	9625	9963					0.17261206014024827	0	0.9268	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.20808469205145624	10000
7	11	0.923	0.3066956263367727	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	20	False	32	basic	0.0	['maxpool']	True	323	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12254.352	10	10	9625	10957						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00035074281450159857	adam	10	+accuracy	0.9970086696406056	12254.1	26700.0	20	10	10	9625	10957					0.00841744900855669	0	0.9184	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.5227568006368389	10000
8	12	0.9278	0.21342884118010289	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	21	False	32	basic	0.1	['final_state attention']	True	151	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12264.456	10	10	10067	10519						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.630191464966125e-06	adam	10	+accuracy	0.9399646953451768	12264.456	28680.0	21	10	10	10067	10373					0.17686569270183958	0	0.9268	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.212496393710185	10000
9	5	0.9312	0.20306734135671026	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	14	False	32	basic	0.3	['maxpool final_state meanpool attention']	True	203	1024	3	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	11906.792	10757	9173	10209	10781						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.906182387062009e-06	adam	10	+accuracy	0.9767911025313264	11906.792	18188.0	14	10757	9173	10209	10781					0.07280411120503104	0	0.9274	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.24622214376736604	10000
10	0	0.25	2.7115830638606075	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	9	False	32	basic	0.1	['meanpool final_state']	True	443	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	11920.568	10757	9173	10321	10935						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0220623215036458	adam	10	+accuracy	0.2501934799433039	11920.568	12798.0	9	10757	9173	10321	10935					1.5170808420223731	0	0.25	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.5443836761887666	10000
11	2	0.9368	0.19815662470023346	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	11	False	32	basic	0.3	['final_state maxpool meanpool attention']	True	398	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	11760.776000000002	10757	9173	10209	10997						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.713914778197674e-05	adam	10	+accuracy	0.9950347394325167	11760.776000000002	14362.0	11	10757	9173	10209	10997					0.012841118781054657	0	0.9322	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.388296289333872	10000
12	28	0.9148	0.2609186132147813	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	37	False	32	basic	0.4	['attention final_state meanpool']	True	98	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12263.484	10757	10881	11105	11047						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.190169458634922e-06	adam	10	+accuracy	0.9143818641901234	12263.484	45138.0	37	10	10	10829	11047					0.2554953649752029	0	0.9148	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.2601184270753982	10000
13	0	0.25	1.3975945202408322	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	9	False	32	basic	0.2	['final_state maxpool attention']	True	114	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	11866.392	10757	9173	10321	10935						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002942289202434459	adam	10	+accuracy	0.25110653136114225	11866.392	11557.0	9	10757	9173	10321	10935					1.3936420248559136	0	0.25	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.390388944346434	10000
14	4	0.9342	0.20224295791452104	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	13	False	32	basic	0.4	['attention final_state']	True	164	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	11916.303999999998	10757	9173	11137	10719						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.203464933485645e-05	adam	10	+accuracy	0.9785563352724806	11916.303999999998	16713.0	13	10757	9173	11137	10719					0.0679412607617187	0	0.9306	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	0.23820090222700385	10000
15	35	0.2878	1.3797508766696711	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	44	False	32	basic	0.0	['attention meanpool final_state']	True	337	1024	1	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12243.563999999997	10757	10881	11105	11177						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007834430625326403	adam	10	+accuracy	0.2726023704553953	12243.563999999997	55784.0	44	10	10	10829	11177					1.3805740274318934	0	0.2842	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.3792552629094217	10000
16	0	0.2634	1.3693421805740162	False	115000	elmo_characters			just_spaces	semisupervised_text_classification_json	elmo fine-tuned	9	False	32	basic	0.2	['attention final_state']	True	476	1024	2	lstm	seq2seq	s3://allennlp/models/transformer-elmo-2019.01.10.tar.gz	['<S>', '</S>']	0.0	True	True	bidirectional_lm_token_embedder				classifier	12326.508	10	10	10605	10217						/home/suching/reproducibility/data/ag-news/train_pretokenized.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002487486355115957	adam	10	+accuracy	0.24933260289219905	12326.508	13379.0	9	10	10	10605	9963					1.386985080104174	0	0.25	/home/suching/reproducibility/data/ag-news/dev_pretokenized.jsonl	False		elmo_characters			just_spaces	semisupervised_text_classification_json	1.3865956538801745	10000
